,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
298,144,110,1.04865649964,89,104,1.13924963925,55,R16,2001,110,0.859317153435,0.976454908929,0
299,112,118,0.958458759783,78,115,0.748735244519,34,R16,2001,118,0.705055112125,1.03569834895,0
300,60,113,1.26040878123,94,102,1.21816881259,34,R16,2001,102,1.17101710171,0.840087145969,1
301,105,116,1.05692883895,56,101,0.988603988604,49,R16,2001,116,0.960801022582,1.01577287066,0
302,159,112,0.993145990404,171,105,1.46864686469,12,R16,2001,105,1.59096045198,1.06206597222,1
303,150,107,0.989035087719,80,117,0.641530669668,70,R16,2001,107,0.923718215923,0.968777103209,0
304,102,114,1.0475862069,100,118,0.979873490512,2,R17,2001,114,1.03569834895,0.931112111661,0
305,100,101,0.956925115971,84,111,0.878220140515,16,R17,2001,101,1.18434460398,0.960801022582,0
306,66,115,0.745637228979,78,107,1.03798342541,12,R17,2001,107,0.968777103209,0.705055112125,1
307,119,104,1.09019607843,90,106,0.674959437534,29,R17,2001,104,0.720397249809,0.859317153435,0
308,136,102,1.23251028807,115,112,0.986503067485,21,R17,2001,102,1.06206597222,1.17101710171,0
309,97,105,1.42304886944,104,113,1.21908127208,7,R17,2001,113,0.840087145969,1.59096045198,1
310,93,103,1.29150726855,96,110,1.08321964529,3,R17,2001,110,0.976454908929,1.34765032845,1
311,48,117,0.633108458744,83,116,1.08986340762,35,R17,2001,116,1.01577287066,0.923718215923,1
312,51,104,1.10308641975,71,114,1.04580645161,20,R18,2001,114,0.931112111661,0.859317153435,1
313,103,111,0.87610619469,100,107,1.04425363276,3,R18,2001,111,0.968777103209,1.18434460398,0
314,106,106,0.67987804878,90,110,1.08017960231,16,R18,2001,106,0.976454908929,0.720397249809,0
315,36,112,0.975651189128,143,116,1.11118832523,107,R18,2001,116,1.01577287066,1.06206597222,1
316,99,101,0.969240426868,107,113,1.20965608466,8,R18,2001,113,0.840087145969,0.960801022582,1
317,102,103,1.26942266572,95,105,1.38847457627,7,R18,2001,103,1.59096045198,1.34765032845,0
318,103,118,0.979902227051,136,102,1.22886204704,33,R18,2001,102,1.17101710171,1.03569834895,1
319,79,115,0.749619095988,171,117,0.630845771144,92,R18,2001,117,0.923718215923,0.705055112125,1
320,82,107,1.03957946815,131,112,0.921424829754,49,R19,2001,112,1.06206597222,0.968777103209,1
321,125,113,1.2017380509,114,115,0.726635514019,11,R19,2001,113,0.705055112125,0.840087145969,0
322,156,110,1.06546546547,71,111,0.884171907757,85,R19,2001,110,1.18434460398,0.976454908929,0
323,53,103,1.25700934579,106,101,0.966470588235,53,R19,2001,101,0.960801022582,1.34765032845,1
324,64,106,0.701652089407,98,117,0.688846337961,34,R19,2001,117,0.923718215923,0.720397249809,1
325,77,118,0.9645928174,119,104,1.08693081017,42,R19,2001,104,0.859317153435,1.03569834895,1
326,77,116,1.18101694915,79,105,1.3589093215,2,R19,2001,105,1.59096045198,1.01577287066,1
327,97,114,1.05683947533,128,102,1.23448687351,31,R19,2001,102,1.17101710171,0.931112111661,1
328,162,101,0.997718197376,100,112,0.949271722752,62,R20,2001,101,1.06206597222,0.960801022582,0
329,73,117,0.713887598699,138,114,1.03470213997,65,R20,2001,114,0.931112111661,0.923718215923,1
330,69,107,1.0085812357,99,113,1.1947826087,30,R20,2001,113,0.840087145969,0.968777103209,1
331,107,105,1.34340991536,87,104,1.10690045249,20,R20,2001,105,0.859317153435,1.59096045198,0
332,131,111,0.851744186047,98,116,1.17052767053,33,R20,2001,111,1.01577287066,1.18434460398,0
333,148,103,1.20698254364,104,115,0.736865342163,44,R20,2001,103,0.705055112125,1.34765032845,0
334,125,118,0.946564885496,79,110,1.11175115207,46,R20,2001,118,0.976454908929,1.03569834895,0
335,138,102,1.239142696,87,106,0.699443413729,51,R20,2001,102,0.720397249809,1.17101710171,0
336,88,112,0.92429168602,92,114,1.06936736959,4,R21,2001,114,0.931112111661,1.06206597222,1
337,62,104,1.09013333333,130,103,1.22014051522,68,R21,2001,103,1.34765032845,0.859317153435,1
338,150,113,1.20401337793,73,118,0.969655172414,77,R21,2001,113,1.03569834895,0.840087145969,0
339,136,105,1.3377369328,47,117,0.702749890877,89,R21,2001,105,0.923718215923,1.59096045198,0
340,53,110,1.07952713595,91,101,1.03130059363,38,R21,2001,101,0.960801022582,0.976454908929,1
341,79,106,0.69529206626,114,111,0.873728029602,35,R21,2001,111,1.18434460398,0.720397249809,1
342,55,115,0.734769995856,142,116,1.13768545994,87,R21,2001,116,1.01577287066,0.705055112125,1
343,110,102,1.25537634409,67,107,0.991878722252,43,R21,2001,102,0.968777103209,1.17101710171,0
344,107,114,1.06825396825,83,105,1.37863534676,24,R22,2001,114,1.59096045198,0.931112111661,0
345,27,107,0.970362800204,97,103,1.25084745763,70,R22,2001,103,1.34765032845,0.968777103209,1
346,83,101,1.05036726128,120,106,0.695182724252,37,R22,2001,106,0.720397249809,0.960801022582,1
347,89,115,0.715459882583,87,110,1.05635245902,2,R22,2001,115,0.976454908929,0.705055112125,0
348,62,116,1.18333333333,93,102,1.26881162429,31,R22,2001,102,1.17101710171,1.01577287066,1
349,51,117,0.682735887927,163,113,1.23727905731,112,R22,2001,113,0.840087145969,0.923718215923,1
350,126,104,1.05037406484,83,112,0.92561247216,43,R22,2001,104,1.06206597222,0.859317153435,0
351,133,111,0.89379741187,123,118,0.938494623656,10,R22,2001,111,1.03569834895,1.18434460398,0
352,118,104,1.0,155,114,1.0,37,R01,2002,114,1.07754688292,1.06896551724,1
353,65,103,1.0,89,115,1.0,24,R01,2002,115,0.72558667676,1.28603227602,1
354,83,112,1.0,73,113,1.0,10,R01,2002,112,1.28936392075,0.911429776466,0
355,126,105,1.0,76,107,1.0,50,R01,2002,105,0.937682570594,1.34459102902,0
356,110,102,1.0,87,116,1.0,23,R01,2002,102,1.15711947627,1.27601809955,0
357,118,106,1.0,137,117,1.0,19,R01,2002,117,0.659459459459,0.720192693697,1
358,112,101,1.0,93,118,1.0,19,R01,2002,101,0.937754271766,1.02912142152,0
359,129,111,1.0,103,110,1.0,26,R01,2002,111,1.05291523763,0.903553299492,0
360,60,114,1.31355932203,112,105,1.65789473684,52,R02,2002,105,1.34459102902,1.07754688292,1
361,119,117,1.16101694915,120,104,0.761290322581,1,R02,2002,104,1.06896551724,0.659459459459,1
362,111,116,0.790909090909,33,103,0.730337078652,78,R02,2002,116,1.28603227602,1.15711947627,0
363,97,118,0.830357142857,110,112,1.13698630137,13,R02,2002,112,0.911429776466,0.937754271766,1
364,79,107,0.603174603175,110,101,1.20430107527,31,R02,2002,101,1.02912142152,0.937682570594,1
365,46,110,0.798449612403,148,102,1.26436781609,102,R02,2002,102,1.27601809955,1.05291523763,1
366,73,115,1.36923076923,76,106,0.861313868613,3,R02,2002,106,0.720192693697,0.72558667676,1
367,82,113,0.879518072289,109,111,1.25242718447,27,R02,2002,111,0.903553299492,1.28936392075,1
368,55,104,0.868613138686,75,103,0.49,20,R03,2002,103,1.28603227602,1.06896551724,1
369,76,111,1.28648648649,96,114,0.934782608696,20,R03,2002,114,1.07754688292,0.903553299492,1
370,84,116,1.38461538462,114,101,1.29069767442,30,R03,2002,101,1.02912142152,1.15711947627,1
371,67,105,1.75,117,102,1.93984962406,50,R03,2002,102,1.27601809955,1.34459102902,1
372,75,107,0.656779661017,67,112,1.13529411765,8,R03,2002,107,0.911429776466,0.937682570594,0
373,79,106,0.92380952381,89,110,0.537906137184,10,R03,2002,110,1.05291523763,0.720192693697,1
374,81,118,0.855855855856,113,117,1.0756302521,32,R03,2002,117,0.659459459459,0.937754271766,1
375,139,113,0.807291666667,56,115,1.14893617021,83,R03,2002,113,0.72558667676,1.28936392075,0
376,81,101,1.3125,122,105,1.20553359684,41,R04,2002,105,1.34459102902,1.02912142152,1
377,103,117,1.15673981191,137,111,1.11743772242,34,R04,2002,111,0.903553299492,0.659459459459,1
378,63,110,0.668539325843,104,104,0.839541547278,41,R04,2002,104,1.06896551724,1.05291523763,1
379,100,112,1.0612244898,103,116,1.09727626459,3,R04,2002,116,1.15711947627,0.911429776466,1
380,94,102,1.875,78,118,0.808955223881,16,R04,2002,102,0.937754271766,1.27601809955,0
381,95,103,0.678431372549,148,113,1.18548387097,53,R04,2002,113,1.28936392075,1.28603227602,1
382,72,114,1.01633986928,138,106,0.913043478261,66,R04,2002,106,0.720192693697,1.07754688292,1
383,44,115,0.778571428571,166,107,0.759075907591,122,R04,2002,107,0.937682570594,0.72558667676,1
384,33,105,1.27844311377,66,104,0.96359223301,33,R05,2002,104,1.06896551724,1.34459102902,1
385,104,111,1.17447916667,81,118,0.81351981352,23,R05,2002,111,0.937754271766,0.903553299492,0
386,75,102,1.68705035971,121,117,1.0350877193,46,R05,2002,117,0.659459459459,1.27601809955,1
387,83,114,0.862612612613,125,110,0.654347826087,42,R05,2002,110,1.05291523763,1.07754688292,1
388,56,116,1.07843137255,56,115,0.587443946188,0,R05,2002,100,0.72558667676,1.15711947627,0
389,90,113,1.28862973761,82,101,1.10317460317,8,R05,2002,113,1.02912142152,1.28936392075,0
390,49,106,1.10781671159,111,107,1.14121037464,62,R05,2002,107,0.937682570594,0.720192693697,1
391,131,112,1.03448275862,112,103,0.665012406948,19,R05,2002,112,1.28603227602,0.911429776466,0
392,111,104,1.0404494382,28,115,0.633466135458,83,R06,2002,104,0.72558667676,1.06896551724,0
393,62,105,1.15,89,106,0.954356846473,27,R06,2002,106,0.720192693697,1.34459102902,1
394,155,110,0.78453038674,87,112,1.06739130435,68,R06,2002,110,0.911429776466,1.05291523763,0
395,96,118,0.806754221388,68,103,0.711610486891,28,R06,2002,118,1.28603227602,0.937754271766,0
396,89,107,1.2803030303,146,102,1.3634085213,57,R06,2002,102,1.27601809955,0.937682570594,1
397,71,111,1.1935483871,99,116,1.06779661017,28,R06,2002,116,1.15711947627,0.903553299492,1
398,79,117,1.11676082863,133,113,1.25176470588,54,R06,2002,113,1.28936392075,0.659459459459,1
399,105,101,1.06623931624,73,114,0.818980667838,32,R06,2002,101,1.07754688292,1.02912142152,0
400,62,103,0.711111111111,87,105,1.06748466258,25,R07,2002,105,1.34459102902,1.28603227602,1
401,90,112,0.939837398374,139,117,1.01204819277,49,R07,2002,117,0.659459459459,0.911429776466,1
402,78,107,1.09963099631,130,110,0.922222222222,52,R07,2002,110,1.05291523763,0.937682570594,1
403,89,106,1.00919117647,118,101,1.11645101664,29,R07,2002,101,1.02912142152,0.720192693697,1
404,82,116,1.11570247934,88,114,0.799703264095,6,R07,2002,114,1.07754688292,1.15711947627,1
405,72,113,1.31944444444,129,102,1.41393442623,57,R07,2002,102,1.27601809955,1.28936392075,1
406,73,104,1.21353065539,63,118,0.875207986689,10,R07,2002,104,0.937754271766,1.06896551724,0
407,102,115,0.564437194127,105,111,1.10992907801,3,R07,2002,111,0.903553299492,0.72558667676,1
408,80,103,0.71129707113,89,110,1.00423728814,9,R08,2002,110,1.05291523763,1.28603227602,1
409,73,117,1.07559681698,94,114,0.829365079365,21,R08,2002,114,1.07754688292,0.659459459459,1
410,54,107,1.00297619048,129,113,1.16429699842,75,R08,2002,113,1.28936392075,0.937682570594,1
411,89,111,1.0975975976,94,106,0.963746223565,5,R08,2002,106,0.720192693697,0.903553299492,1
412,111,102,1.4625,114,104,1.20708955224,3,R08,2002,104,1.06896551724,1.27601809955,1
413,93,101,1.14603174603,110,112,0.885941644562,17,R08,2002,112,0.911429776466,1.02912142152,1
414,90,116,1.08741258741,159,118,0.873887240356,69,R08,2002,118,0.937754271766,1.15711947627,1
415,72,115,0.623955431755,171,105,1.10526315789,99,R08,2002,105,1.34459102902,0.72558667676,1
416,86,104,1.17619783617,91,113,1.26055312955,5,R09,2002,113,1.28936392075,1.06896551724,1
417,107,112,0.918536009445,111,111,1.07894736842,4,R09,2002,111,0.903553299492,0.911429776466,1
418,117,118,0.979057591623,105,107,0.9088639201,12,R09,2002,118,0.937682570594,0.937754271766,0
419,85,105,1.25200642055,83,116,0.974008207934,2,R09,2002,105,1.15711947627,1.34459102902,0
420,63,114,0.869722557298,72,115,0.584926884139,9,R09,2002,115,0.72558667676,1.07754688292,1
421,79,106,0.974700399467,109,102,1.37982195846,30,R09,2002,102,1.27601809955,0.720192693697,1
422,88,110,1.0152284264,126,117,1.04245283019,38,R09,2002,117,0.659459459459,1.05291523763,1
423,131,101,1.10135135135,75,103,0.732009925558,56,R09,2002,101,1.28603227602,1.02912142152,0
424,84,105,1.22521246459,92,112,0.923799582463,8,R10,2002,112,0.911429776466,1.34459102902,1
425,63,111,1.0738177624,89,107,0.907407407407,26,R10,2002,107,0.937682570594,0.903553299492,1
426,117,118,0.995397008055,98,114,0.870144284129,19,R10,2002,118,1.07754688292,0.937754271766,0
427,84,116,0.974264705882,95,104,1.14769647696,11,R10,2002,104,1.06896551724,1.15711947627,1
428,94,102,1.37981407703,101,101,1.16073619632,7,R10,2002,101,1.02912142152,1.27601809955,1
429,117,113,1.23803363519,77,110,0.971553610503,40,R10,2002,113,1.05291523763,1.28936392075,0
430,68,103,0.709711846318,96,106,0.943023255814,28,R10,2002,106,0.720192693697,1.28603227602,1
431,77,117,1.07905982906,127,115,0.621848739496,50,R10,2002,115,0.72558667676,0.659459459459,1
432,84,114,0.866404715128,95,112,0.937619961612,11,R11,2002,112,0.911429776466,1.07754688292,1
433,58,110,0.935984481086,102,101,1.15181518152,44,R11,2002,101,1.02912142152,1.05291523763,1
434,89,116,0.964873765093,102,117,1.02257761054,13,R11,2002,117,0.659459459459,1.15711947627,1
435,108,113,1.26352941176,49,105,1.18922305764,59,R11,2002,113,1.34459102902,1.28936392075,0
436,52,115,0.698736637512,113,102,1.32669789227,61,R11,2002,102,1.27601809955,0.72558667676,1
437,80,106,0.977370689655,145,118,1.01551189245,65,R11,2002,118,0.937754271766,0.720192693697,1
438,96,103,0.709583736689,100,107,0.939857288481,4,R11,2002,107,0.937682570594,1.28603227602,1
439,126,104,1.14598540146,75,111,1.03974895397,51,R11,2002,104,0.903553299492,1.06896551724,0
440,65,110,0.902912621359,72,105,1.10154525386,7,R12,2002,105,1.34459102902,1.05291523763,1
441,89,117,1.03211805556,88,103,0.731685789938,1,R12,2002,117,1.28603227602,0.659459459459,0
442,101,107,0.948932219127,99,116,0.955577492596,2,R12,2002,107,1.15711947627,0.937682570594,0
443,79,104,1.19063545151,90,106,0.919850885368,11,R12,2002,106,0.720192693697,1.06896551724,1
444,86,115,0.675131348511,133,118,1.07640878701,47,R12,2002,118,0.937754271766,0.72558667676,1
445,73,101,1.18821096174,98,111,0.987985212569,25,R12,2002,111,0.903553299492,1.02912142152,1
446,123,112,0.952042628774,138,102,1.37527593819,15,R12,2002,102,1.27601809955,0.911429776466,1
447,70,114,0.867924528302,154,113,1.3147942158,84,R12,2002,113,1.28936392075,1.07754688292,1
448,108,111,1.01038961039,120,105,1.10195674562,12,R13,2002,105,1.34459102902,0.903553299492,1
449,115,118,1.1120917917,161,113,1.37874097007,46,R13,2002,113,1.28936392075,0.937754271766,1
450,96,107,0.954931972789,54,114,0.817679558011,42,R13,2002,107,1.07754688292,0.937682570594,0
451,60,112,0.945411392405,93,104,1.16210739615,33,R13,2002,104,1.06896551724,0.911429776466,1
452,109,103,0.750409165303,124,102,1.34499514091,15,R13,2002,102,1.27601809955,1.28603227602,1
453,62,106,0.934895833333,139,116,0.957809694794,77,R13,2002,116,1.15711947627,0.720192693697,1
454,117,101,1.14741784038,135,117,1.03064516129,18,R13,2002,117,0.659459459459,1.02912142152,1
455,87,110,0.902904564315,78,115,0.672156862745,9,R13,2002,110,0.72558667676,1.05291523763,0
456,85,114,0.799706529714,86,103,0.762258543834,1,R14,2002,103,1.28603227602,1.07754688292,1
457,33,117,1.04126750184,65,107,0.991056910569,32,R14,2002,107,0.937682570594,0.659459459459,1
458,64,116,1.02551020408,74,110,0.915822291504,10,R14,2002,110,1.05291523763,1.15711947627,1
459,147,113,1.38099630996,63,106,0.882261812548,84,R14,2002,113,0.720192693697,1.28936392075,0
460,118,105,1.10287303058,118,118,1.06259659969,0,R14,2002,100,0.937754271766,1.34459102902,0
461,110,102,1.32513181019,131,111,1.0,21,R14,2002,111,0.903553299492,1.27601809955,1
462,128,112,0.924834193073,84,115,0.686490455213,44,R14,2002,112,0.72558667676,0.911429776466,0
463,138,104,1.18433619866,116,101,1.11583333333,22,R14,2002,104,1.02912142152,1.06896551724,0
464,93,118,1.05736543909,116,110,0.927245731255,23,R15,2002,110,1.05291523763,0.937754271766,1
465,82,106,0.835883171071,83,112,0.959750173491,1,R15,2002,112,0.911429776466,0.720192693697,1
466,127,107,1.01662707838,99,104,1.18486672399,28,R15,2002,107,1.06896551724,0.937682570594,0
467,81,115,0.68389261745,99,101,1.08744394619,18,R15,2002,101,1.02912142152,0.72558667676,1
468,118,102,1.27501970055,55,114,0.810904071774,63,R15,2002,102,1.07754688292,1.27601809955,0
469,94,113,1.43330427201,92,116,1.016,2,R15,2002,113,1.15711947627,1.28936392075,0
470,63,105,1.09273182957,90,117,1.01687763713,27,R15,2002,117,0.659459459459,1.34459102902,1
471,139,111,1.01516245487,95,103,0.777078965758,44,R15,2002,111,1.28603227602,0.903553299492,0
472,49,114,0.784939374601,89,104,1.14496124031,40,R16,2002,104,1.06896551724,1.07754688292,1
473,93,110,0.947916666667,67,111,1.04391891892,26,R16,2002,110,0.903553299492,1.05291523763,0
474,70,113,1.40274414851,99,112,0.962573867367,29,R16,2002,112,0.911429776466,1.28936392075,1
475,70,117,1.03434343434,100,106,0.844181459566,30,R16,2002,106,0.720192693697,0.659459459459,1
476,95,107,1.03597650514,56,105,1.06526806527,39,R16,2002,107,1.34459102902,0.937682570594,0
477,79,116,1.01339285714,117,102,1.31117824773,38,R16,2002,102,1.27601809955,1.15711947627,1
478,95,118,1.03795811518,138,101,1.09513742072,43,R16,2002,101,1.02912142152,0.937754271766,1
479,140,115,0.692259282568,97,103,0.768789808917,43,R16,2002,115,1.28603227602,0.72558667676,0
480,54,105,1.03256150507,53,114,0.772342995169,1,R17,2002,105,1.07754688292,1.34459102902,0
481,56,104,1.16952949963,114,117,1.01324921136,58,R17,2002,117,0.659459459459,1.06896551724,1
482,124,102,1.32074126871,68,110,0.967485069675,56,R17,2002,102,1.05291523763,1.27601809955,0
483,112,111,1.02479338843,116,113,1.35127055306,4,R17,2002,113,1.28936392075,0.903553299492,1
484,69,103,0.762573099415,92,116,0.986310746064,23,R17,2002,116,1.15711947627,1.28603227602,1
485,93,101,1.11756935271,90,107,1.06205923836,3,R17,2002,101,0.937682570594,1.02912142152,0
486,105,112,0.982423101067,139,118,1.00900360144,34,R17,2002,118,0.937754271766,0.911429776466,1
487,79,106,0.869893148963,118,115,0.73546856465,39,R17,2002,115,0.72558667676,0.720192693697,1
488,33,103,0.761931187569,141,104,1.11631108052,108,R18,2002,104,1.06896551724,1.28603227602,1
489,35,110,0.935622317597,96,106,0.856056173201,61,R18,2002,106,0.720192693697,1.05291523763,1
490,115,112,0.964203233256,51,107,1.05625413633,64,R18,2002,112,0.937682570594,0.911429776466,0
491,63,115,0.76940509915,105,113,1.32689655172,42,R18,2002,113,1.28936392075,0.72558667676,1
492,108,102,1.34398368457,71,105,1.03205574913,37,R18,2002,102,1.34459102902,1.27601809955,0
493,116,101,1.11284289277,98,116,1.00196078431,18,R18,2002,101,1.15711947627,1.02912142152,0
494,91,117,1.04814137721,142,118,1.02766798419,51,R18,2002,118,0.937754271766,0.659459459459,1
495,99,114,0.778947368421,94,111,1.0207223209,5,R18,2002,114,0.903553299492,1.07754688292,0
496,97,104,1.1864064603,105,110,0.903879559931,8,R19,2002,110,1.05291523763,1.06896551724,1
497,72,106,0.893922018349,122,114,0.793237250554,50,R19,2002,114,1.07754688292,0.720192693697,1
498,54,113,1.34104428288,45,103,0.723623262995,9,R19,2002,113,1.28603227602,1.28936392075,0
499,67,118,1.0537056928,105,102,1.35214007782,38,R19,2002,102,1.27601809955,0.937754271766,1
500,144,116,0.990886998785,97,112,1.00112170499,47,R19,2002,116,0.911429776466,1.15711947627,0
501,106,111,1.01677852349,100,117,1.01570386988,6,R19,2002,111,0.659459459459,0.903553299492,0
502,76,105,1.00583279326,124,101,1.1169212691,48,R19,2002,101,1.02912142152,1.34459102902,1
503,102,107,1.01291512915,101,115,0.759893048128,1,R19,2002,107,0.72558667676,0.937682570594,0
504,93,110,0.913377192982,107,114,0.827825159915,14,R20,2002,114,1.07754688292,1.05291523763,1
505,72,107,1.0127388535,117,106,0.874062165059,45,R20,2002,106,0.720192693697,0.937682570594,1
506,95,103,0.726589884827,114,112,0.976647638817,19,R20,2002,112,0.911429776466,1.28603227602,1
507,89,117,1.01164637374,136,102,1.36109384711,47,R20,2002,102,1.27601809955,0.659459459459,1
508,71,104,1.1690760528,126,105,0.976604679064,55,R20,2002,105,1.34459102902,1.06896551724,1
509,80,115,0.771805273834,87,116,1.01835915089,7,R20,2002,116,1.15711947627,0.72558667676,1
510,76,101,1.13892013498,84,113,1.33697047497,8,R20,2002,113,1.28936392075,1.02912142152,1
511,95,118,1.03152008134,107,111,1.01906779661,12,R20,2002,111,0.903553299492,0.937754271766,1
512,119,112,0.987141444115,104,110,0.910926980839,15,R21,2002,112,1.05291523763,0.911429776466,0
513,145,116,1.02139330773,77,111,1.02420574887,68,R21,2002,116,0.903553299492,1.15711947627,0
514,110,102,1.36984687868,55,107,0.987527114967,55,R21,2002,102,0.937682570594,1.27601809955,0
515,103,113,1.32619339045,65,117,0.987654320988,38,R21,2002,113,0.659459459459,1.28936392075,0
516,99,103,0.732354334439,97,118,1.02410800386,2,R21,2002,103,0.937754271766,1.28603227602,0
517,72,106,0.901960784314,93,105,1.00920598389,21,R21,2002,105,1.34459102902,0.720192693697,1
518,66,115,0.77804759592,77,104,1.12463599301,11,R21,2002,104,1.06896551724,0.72558667676,1
519,65,114,0.843067546978,87,101,1.1283566058,22,R21,2002,101,1.02912142152,1.07754688292,1
520,75,110,0.908780487805,57,107,0.960081883316,18,R22,2002,110,0.937682570594,1.05291523763,0
521,114,118,1.0220892775,73,104,1.12619181155,41,R22,2002,118,1.06896551724,0.937754271766,0
522,84,102,1.38961779806,90,113,1.33608004709,6,R22,2002,113,1.28936392075,1.27601809955,1
523,135,111,0.990601503759,117,115,0.780898876404,18,R22,2002,111,0.72558667676,0.903553299492,0
524,76,114,0.839007782101,116,116,1.05631578947,40,R22,2002,116,1.15711947627,1.07754688292,1
525,143,117,0.970394736842,126,112,0.994825964252,17,R22,2002,117,0.911429776466,0.659459459459,0
526,120,101,1.13544369486,80,106,0.896110290497,40,R22,2002,101,0.720192693697,1.02912142152,0
527,92,105,1.02044198895,37,103,0.745018115942,55,R22,2002,105,1.28603227602,1.34459102902,0
528,66,114,1.0,94,104,1.0,28,R01,2003,104,1.09699525567,0.829189686924,1
529,74,113,1.0,122,117,1.0,48,R01,2003,117,0.979591836735,1.32361189007,1
530,70,115,1.0,96,112,1.0,26,R01,2003,112,0.98765976201,0.785997357992,1
531,61,105,1.0,104,102,1.0,43,R01,2003,102,1.36733586544,1.04981050352,1
532,72,103,1.0,146,116,1.0,74,R01,2003,116,1.07439271255,0.731304347826,1
533,100,110,1.0,106,111,1.0,6,R01,2003,111,0.999109131403,0.919791172283,1
534,91,107,1.0,130,118,1.0,39,R01,2003,118,1.03962600178,0.952686052242,1
535,89,106,1.0,145,101,1.0,56,R01,2003,101,1.14997508719,0.883310088331,1
536,107,104,1.42424242424,91,103,0.493150684932,16,R02,2003,104,0.731304347826,1.09699525567,0
537,75,111,1.06,112,105,0.586538461538,37,R02,2003,105,1.04981050352,0.999109131403,1
538,91,101,1.62921348315,99,115,0.729166666667,8,R02,2003,115,0.785997357992,1.14997508719,1
539,60,116,2.02777777778,86,106,0.613793103448,26,R02,2003,106,0.883310088331,1.07439271255,1
540,86,102,1.70491803279,76,113,0.606557377049,10,R02,2003,102,1.32361189007,1.36733586544,0
541,89,117,1.64864864865,91,110,0.943396226415,2,R02,2003,110,0.919791172283,0.979591836735,1
542,94,112,1.37142857143,71,107,0.7,23,R02,2003,112,0.952686052242,0.98765976201,0
543,89,118,1.42857142857,111,114,0.702127659574,22,R02,2003,114,0.829189686924,1.03962600178,1
544,105,103,0.644268774704,94,105,0.966480446927,11,R03,2003,103,1.04981050352,0.731304347826,0
545,74,115,0.903743315508,144,117,1.27878787879,70,R03,2003,117,0.979591836735,0.785997357992,1
546,69,107,0.723214285714,116,104,1.28025477707,47,R03,2003,104,1.09699525567,0.952686052242,1
547,109,102,1.38686131387,109,112,1.3475177305,0,R03,2003,100,0.98765976201,1.36733586544,0
548,71,110,0.979487179487,128,113,0.721153846154,57,R03,2003,113,1.32361189007,0.919791172283,1
549,103,101,1.25531914894,76,116,1.30379746835,27,R03,2003,101,1.07439271255,1.14997508719,0
550,46,106,0.853658536585,94,114,0.967213114754,48,R03,2003,114,0.829189686924,0.883310088331,1
551,95,118,1.08415841584,127,111,0.853773584906,32,R03,2003,111,0.999109131403,1.03962600178,1
552,81,104,1.40265486726,95,102,1.21544715447,14,R04,2003,102,1.36733586544,1.09699525567,1
553,44,111,1.00325732899,90,107,0.679411764706,46,R04,2003,107,0.952686052242,0.999109131403,1
554,129,105,0.94014084507,110,118,0.954407294833,19,R04,2003,105,1.03962600178,1.04981050352,0
555,68,116,1.08045977011,110,110,0.811145510836,42,R04,2003,110,0.919791172283,1.07439271255,1
556,73,117,1.48535564854,106,101,1.28409090909,33,R04,2003,101,1.14997508719,0.979591836735,1
557,122,112,1.196,167,106,0.739130434783,45,R04,2003,106,0.883310088331,0.98765976201,1
558,114,113,0.996415770609,84,103,0.772334293948,30,R04,2003,113,0.731304347826,1.32361189007,0
559,107,114,1.18340611354,81,115,0.73413897281,26,R04,2003,114,0.785997357992,0.829189686924,0
560,81,104,1.23987538941,147,105,1.00507614213,66,R05,2003,105,1.04981050352,1.09699525567,1
561,85,111,0.886649874055,109,116,0.943396226415,24,R05,2003,116,1.07439271255,0.999109131403,1
562,115,114,1.21935483871,95,110,0.951406649616,20,R05,2003,114,0.919791172283,0.829189686924,0
563,122,103,0.763557483731,113,112,1.00959232614,9,R05,2003,103,0.98765976201,0.731304347826,0
564,78,113,1.07988980716,66,101,1.32047477745,12,R05,2003,113,1.14997508719,1.32361189007,0
565,79,118,0.92576419214,106,102,1.20489296636,27,R05,2003,102,1.36733586544,1.03962600178,1
566,108,117,1.24057971014,73,106,0.9216152019,35,R05,2003,117,0.883310088331,0.979591836735,0
567,74,107,0.8359375,119,115,0.739726027397,45,R05,2003,115,0.785997357992,0.952686052242,1
568,124,101,1.2313253012,70,112,0.990723562152,54,R06,2003,101,0.98765976201,1.14997508719,0
569,127,117,1.28229665072,94,111,0.863636363636,33,R06,2003,117,0.999109131403,0.979591836735,0
570,74,110,0.922924901186,63,103,0.825783972125,11,R06,2003,110,0.731304347826,0.919791172283,0
571,109,116,1.00657894737,89,104,1.0235042735,20,R06,2003,116,1.09699525567,1.07439271255,0
572,57,114,1.21728395062,84,113,1.09557109557,27,R06,2003,113,1.32361189007,0.829189686924,1
573,100,105,1.14315789474,131,106,0.87145557656,31,R06,2003,106,0.883310088331,1.04981050352,1
574,100,115,0.865234375,85,118,0.891843971631,15,R06,2003,115,1.03962600178,0.785997357992,0
575,92,102,1.2315270936,78,107,0.785288270378,14,R06,2003,102,0.952686052242,1.36733586544,0
576,117,112,0.911010558069,89,110,0.95079086116,28,R07,2003,112,0.919791172283,0.98765976201,0
577,97,107,0.794957983193,113,117,1.294921875,16,R07,2003,117,0.979591836735,0.952686052242,1
578,42,105,1.06105610561,84,114,1.12474437628,42,R07,2003,114,0.829189686924,1.04981050352,1
