,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
279,144,115,1.15340909091,49,108,0.568935427574,95,R11,2012,115,0.562729273661,1.12760882528,0
280,86,116,1.41655172414,82,105,1.36410923277,4,R11,2012,116,1.0,1.09337175793,0
281,108,110,1.28909952607,62,113,0.934004474273,46,R11,2012,110,0.645137063462,1.44124847001,0
282,129,104,1.22389937107,87,111,0.545941123996,42,R11,2012,104,0.852699784017,1.6765847348,0
283,69,103,1.15342163355,79,117,1.36901763224,10,R12,2012,117,1.30320699708,1.30882352941,1
284,111,115,1.2475780409,115,101,1.2819216182,4,R12,2012,101,0.794345645235,1.12760882528,1
285,86,114,1.08094262295,74,109,0.474304970514,12,R12,2012,114,1.0,0.863522537563,0
286,87,112,0.998120300752,80,108,0.543410852713,7,R12,2012,112,0.562729273661,1.01152737752,0
287,70,102,0.892156862745,135,110,1.32008830022,65,R12,2012,110,1.44124847001,0.809821428571,1
288,57,113,0.895209580838,95,118,0.838565022422,38,R12,2012,118,0.955916473318,0.645137063462,1
289,74,107,1.11298838437,80,116,1.37918215613,6,R13,2012,116,1.09337175793,1.57381099444,1
290,114,102,0.844254510921,56,118,0.888303477345,58,R13,2012,102,0.955916473318,0.809821428571,0
291,82,117,1.35110081112,85,104,1.24943310658,3,R13,2012,104,1.6765847348,1.30320699708,1
292,113,105,1.32280701754,89,106,0.94481981982,24,R13,2012,105,0.831090487239,1.0,0
293,57,109,0.500392772977,135,111,0.5592,78,R13,2012,111,0.852699784017,1.0,1
294,89,101,1.25166297118,121,112,1.00437062937,32,R13,2012,112,1.01152737752,0.794345645235,1
295,120,110,1.3637295082,70,103,1.13096446701,50,R14,2012,110,1.30882352941,1.44124847001,0
296,87,114,1.08666666667,106,101,1.19061583578,19,R14,2012,101,0.794345645235,0.863522537563,1
297,78,106,0.927072927073,107,104,1.23132780083,29,R14,2012,104,1.6765847348,0.831090487239,1
298,40,108,0.567175018155,166,117,1.3164556962,126,R14,2012,117,1.30320699708,0.562729273661,1
299,56,118,0.845719661336,140,105,1.31779661017,84,R14,2012,105,1.0,0.955916473318,1
300,38,109,0.492897727273,132,116,1.3541430193,94,R14,2012,116,1.09337175793,1.0,1
301,61,113,0.869644484959,99,107,1.09834469328,38,R14,2012,107,1.57381099444,0.645137063462,1
302,61,111,0.638102524866,122,102,0.90441839495,61,R14,2012,102,0.809821428571,0.852699784017,1
303,136,112,1.0300081103,103,115,1.21647509579,33,R14,2012,112,1.12760882528,1.01152737752,0
304,85,103,1.07149321267,62,104,1.24184261036,23,R15,2012,103,1.6765847348,1.30882352941,0
305,86,117,1.43117408907,84,112,1.05239520958,2,R15,2012,117,1.01152737752,1.30320699708,0
306,101,114,1.06228373702,78,111,0.626312106368,23,R15,2012,114,0.852699784017,0.863522537563,0
307,63,102,0.961538461538,110,116,1.44178454842,47,R15,2012,116,1.09337175793,0.809821428571,1
308,116,101,1.19279279279,58,113,0.848662207358,58,R15,2012,101,0.645137063462,0.794345645235,0
