,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
78,92,108,1.03253182461,118,110,1.40895522388,26,R09,2013,110,1.54587420658,0.608222490931,1
79,40,111,0.56320754717,130,106,1.1328,90,R09,2013,106,1.15671200473,0.674925245622,1
80,125,101,1.24727838258,124,112,1.08108108108,1,R09,2013,101,1.12494039103,1.32460447354,0
81,100,104,0.916207276736,51,102,0.777895855473,49,R10,2013,104,0.910133843212,1.16456390565,0
82,66,106,1.26015037594,59,101,1.20860495437,7,R10,2013,106,1.32460447354,1.15671200473,0
83,54,109,0.529042386185,148,103,1.12577833126,94,R10,2013,103,1.08,0.461650308979,1
84,71,105,1.42613636364,115,116,1.24071526823,44,R10,2013,116,1.4057704113,1.0004784689,1
85,58,113,1.08557457213,67,118,0.745098039216,9,R10,2013,118,0.670143415906,0.788712686567,1
86,71,108,0.996363636364,123,107,1.22101449275,52,R10,2013,107,1.17126193001,0.608222490931,1
87,143,110,1.3937007874,48,111,0.535294117647,95,R10,2013,110,0.674925245622,1.54587420658,0
88,65,115,0.907451923077,133,112,1.06873614191,68,R10,2013,112,1.12494039103,1.23331581713,1
89,103,114,1.06896551724,62,117,1.23009950249,41,R10,2013,114,1.24183729939,1.11631497684,0
90,72,103,1.22753792299,77,105,1.31257631258,5,R11,2013,105,1.0004784689,1.08,1
91,157,107,1.26140155729,98,109,0.511954992968,59,R11,2013,107,0.461650308979,1.17126193001,0
92,127,116,1.27443609023,50,101,1.18367346939,77,R11,2013,116,1.32460447354,1.4057704113,0
93,51,112,1.13443640124,66,108,0.941983122363,15,R11,2013,108,0.608222490931,1.12494039103,1
94,84,117,1.15876515987,80,115,0.849740932642,4,R11,2013,117,1.23331581713,1.24183729939,0
95,122,104,0.971816283925,39,111,0.513878469617,83,R11,2013,104,0.674925245622,1.16456390565,0
96,102,110,1.48765432099,87,103,1.2034261242,15,R12,2013,110,1.08,1.54587420658,0
97,72,101,1.07916666667,110,114,1.11098398169,38,R12,2013,114,1.11631497684,1.32460447354,1
98,46,102,0.752161383285,86,106,1.24861878453,40,R12,2013,106,1.15671200473,0.910133843212,1
